product_id	product_id	orbit_number	start_time	image_category	product_id
M171130847LE	M171130847LE	10353	2011-09-20 04:06:19.722	NACL	M171130847LE
M171130847RE	M171130847RE	10353	2011-09-20 04:06:19.722	NACR	M171130847RE
M171137636LE	M171137636LE	10354	2011-09-20 05:59:29.677	NACL	M171137636LE
M171137636RE	M171137636RE	10354	2011-09-20 05:59:29.677	NACR	M171137636RE
M171144426LE	M171144426LE	10355	2011-09-20 07:52:39.517	NACL	M171144426LE
M171144426RE	M171144426RE	10355	2011-09-20 07:52:39.517	NACR	M171144426RE
M171151216LE	M171151216LE	10356	2011-09-20 09:45:49.366	NACL	M171151216LE
M171151216RE	M171151216RE	10356	2011-09-20 09:45:49.366	NACR	M171151216RE
M171158006LE	M171158006LE	10357	2011-09-20 11:38:58.867	NACL	M171158006LE
M171158006RE	M171158006RE	10357	2011-09-20 11:38:58.867	NACR	M171158006RE
M171164795LE	M171164795LE	10358	2011-09-20 13:32:08.249	NACL	M171164795LE
M171164795RE	M171164795RE	10358	2011-09-20 13:32:08.249	NACR	M171164795RE
M171171585LE	M171171585LE	10359	2011-09-20 15:25:18.116	NACL	M171171585LE
M171171585RE	M171171585RE	10359	2011-09-20 15:25:18.116	NACR	M171171585RE
M171178373LE	M171178373LE	10360	2011-09-20 17:18:26.1	NACL	M171178373LE
M171178373RE	M171178373RE	10360	2011-09-20 17:18:26.1	NACR	M171178373RE
M171185161LE	M171185161LE	10361	2011-09-20 19:11:34.126	NACL	M171185161LE
M171185161RE	M171185161RE	10361	2011-09-20 19:11:34.126	NACR	M171185161RE
M171191949LE	M171191949LE	10362	2011-09-20 21:04:42.225	NACL	M171191949LE
M171191949RE	M171191949RE	10362	2011-09-20 21:04:42.225	NACR	M171191949RE
M171198737LE	M171198737LE	10363	2011-09-20 22:57:50.33	NACL	M171198737LE
M171198737RE	M171198737RE	10363	2011-09-20 22:57:50.33	NACR	M171198737RE
M171232657LE	M171232657LE	10368	2011-09-21 08:23:09.754	NACL	M171232657LE
M171239446RE	M171239446RE	10369	2011-09-21 10:16:19.275	NACR	M171239446RE
M173465758LE	M173465758LE	10697	2011-10-17 04:41:31.25	NACL	M173465758LE
M173465758RE	M173465758RE	10697	2011-10-17 04:41:31.25	NACR	M173465758RE
M173486142LE	M173486142LE	10700	2011-10-17 10:21:15.628	NACL	M173486142LE
M173486142RE	M173486142RE	10700	2011-10-17 10:21:15.628	NACR	M173486142RE
M173499720LE	M173499720LE	10702	2011-10-17 14:07:33.339	NACL	M173499720LE
M173499720RE	M173499720RE	10702	2011-10-17 14:07:33.339	NACR	M173499720RE
M173513315LE	M173513315LE	10704	2011-10-17 17:54:08.598	NACL	M173513315LE
M173513315RE	M173513315RE	10704	2011-10-17 17:54:08.598	NACR	M173513315RE
M173520076LE	M173520076LE	10705	2011-10-17 19:46:49.282	NACL	M173520076LE
M173520076RE	M173520076RE	10705	2011-10-17 19:46:49.282	NACR	M173520076RE
M173554018LE	M173554018LE	10710	2011-10-18 05:12:31.551	NACL	M173554018LE
M173554018RE	M173554018RE	10710	2011-10-18 05:12:31.551	NACR	M173554018RE
M173567595LE	M173567595LE	10712	2011-10-18 08:58:47.896	NACL	M173567595LE
M173567595RE	M173567595RE	10712	2011-10-18 08:58:47.896	NACR	M173567595RE
M173574405LE	M173574405LE	10713	2011-10-18 10:52:18.545	NACL	M173574405LE
M173574405RE	M173574405RE	10713	2011-10-18 10:52:18.545	NACR	M173574405RE
M173581199LE	M173581199LE	10714	2011-10-18 12:45:32.268	NACL	M173581199LE
M173581199RE	M173581199RE	10714	2011-10-18 12:45:32.268	NACR	M173581199RE
M175828147LE	M175828147LE	11046	2011-11-13 12:54:40.573	NACL	M175828147LE
M175828147RE	M175828147RE	11046	2011-11-13 12:54:40.573	NACR	M175828147RE
M175841639LE	M175841639LE	11048	2011-11-13 16:39:32.37	NACL	M175841639LE
M175841639RE	M175841639RE	11048	2011-11-13 16:39:32.37	NACR	M175841639RE
M175855167LE	M175855167LE	11050	2011-11-13 20:25:00.184	NACL	M175855167LE
M175855167RE	M175855167RE	11050	2011-11-13 20:25:00.184	NACR	M175855167RE
M175949609LE	M175949609LE	11064	2011-11-14 22:39:02.086	NACL	M175949609LE
M175949609RE	M175949609RE	11064	2011-11-14 22:39:02.086	NACR	M175949609RE
M175956408LE	M175956408LE	11065	2011-11-15 00:32:20.647	NACL	M175956408LE
M175956408RE	M175956408RE	11065	2011-11-15 00:32:20.647	NACR	M175956408RE
M176826969LE	M176826969LE	11194	2011-11-25 02:21:42.07	NACL	M176826969LE
M176826969RE	M176826969RE	11194	2011-11-25 02:21:42.07	NACR	M176826969RE
M176833707LE	M176833707LE	11195	2011-11-25 04:14:00.128	NACL	M176833707LE
M176833707RE	M176833707RE	11195	2011-11-25 04:14:00.128	NACR	M176833707RE
M176840452LE	M176840452LE	11196	2011-11-25 06:06:25.38	NACL	M176840452LE
M176840452RE	M176840452RE	11196	2011-11-25 06:06:25.38	NACR	M176840452RE
M176853947LE	M176853947LE	11198	2011-11-25 09:51:20.629	NACL	M176853947LE
M176853947RE	M176853947RE	11198	2011-11-25 09:51:20.629	NACR	M176853947RE
M176860695LE	M176860695LE	11199	2011-11-25 11:43:48.481	NACL	M176860695LE
M176860695RE	M176860695RE	11199	2011-11-25 11:43:48.481	NACR	M176860695RE
M176874196LE	M176874196LE	11201	2011-11-25 15:28:49.099	NACL	M176874196LE
M176874196RE	M176874196RE	11201	2011-11-25 15:28:49.099	NACR	M176874196RE
M176880944LE	M176880944LE	11202	2011-11-25 17:21:17.427	NACL	M176880944LE
M176880944RE	M176880944RE	11202	2011-11-25 17:21:17.427	NACR	M176880944RE
M176894441LE	M176894441LE	11204	2011-11-25 21:06:14.394	NACL	M176894441LE
M176894441RE	M176894441RE	11204	2011-11-25 21:06:14.394	NACR	M176894441RE
M176901189LE	M176901189LE	11205	2011-11-25 22:58:42.909	NACL	M176901189LE
M176901189RE	M176901189RE	11205	2011-11-25 22:58:42.909	NACR	M176901189RE
M178186874LE	M178186874LE	11395	2011-12-10 20:06:47.453	NACL	M178186874LE
M178186874RE	M178186874RE	11395	2011-12-10 20:06:47.453	NACR	M178186874RE
M178193647LE	M178193647LE	11396	2011-12-10 21:59:40.868	NACL	M178193647LE
M178193647RE	M178193647RE	11396	2011-12-10 21:59:40.868	NACR	M178193647RE
M178200413LE	M178200413LE	11397	2011-12-10 23:52:27.034	NACL	M178200413LE
M178200413RE	M178200413RE	11397	2011-12-10 23:52:27.034	NACR	M178200413RE
M178305070LE	M178305070LE	11412	2011-12-12 04:56:43.516	NACL	M178305070LE
M178305070RE	M178305070RE	11412	2011-12-12 04:56:43.516	NACR	M178305070RE
M178312222LE	M178312222LE	11413	2011-12-12 06:55:55.393	NACL	M178312222LE
M178312222RE	M178312222RE	11413	2011-12-12 06:55:55.393	NACR	M178312222RE
M178319373LE	M178319373LE	11414	2011-12-12 08:55:06.868	NACL	M178319373LE
M178319373RE	M178319373RE	11414	2011-12-12 08:55:06.868	NACR	M178319373RE
M179198765LE	M179198765LE	11537	2011-12-22 13:11:38.524	NACL	M179198765LE
M179198765RE	M179198765RE	11537	2011-12-22 13:11:38.524	NACR	M179198765RE
M179205892LE	M179205892LE	11538	2011-12-22 15:10:25.841	NACL	M179205892LE
M179205892RE	M179205892RE	11538	2011-12-22 15:10:25.841	NACR	M179205892RE
M179213056LE	M179213056LE	11539	2011-12-22 17:09:49.935	NACL	M179213056LE
M179213056RE	M179213056RE	11539	2011-12-22 17:09:49.935	NACR	M179213056RE
M179220221LE	M179220221LE	11540	2011-12-22 19:09:14.509	NACL	M179220221LE
M179220221RE	M179220221RE	11540	2011-12-22 19:09:14.509	NACR	M179220221RE
M179248817LE	M179248817LE	11544	2011-12-23 03:05:50.127	NACL	M179248817LE
M179248817RE	M179248817RE	11544	2011-12-23 03:05:50.127	NACR	M179248817RE
M179263121LE	M179263121LE	11546	2011-12-23 07:04:13.797	NACL	M179263121LE
M179263121RE	M179263121RE	11546	2011-12-23 07:04:13.797	NACR	M179263121RE
M179291714LE	M179291714LE	11550	2011-12-23 15:00:47.087	NACL	M179291714LE
M179291714RE	M179291714RE	11550	2011-12-23 15:00:47.087	NACR	M179291714RE
M179306012LE	M179306012LE	11552	2011-12-23 18:59:04.734	NACL	M179306012LE
M179306012RE	M179306012RE	11552	2011-12-23 18:59:04.734	NACR	M179306012RE
M180535242LE	M180535242LE	11724	2012-01-07 00:26:15.329	NACL	M180535242LE
M180535242RE	M180535242RE	11724	2012-01-07 00:26:15.329	NACR	M180535242RE
M180542392LE	M180542392LE	11725	2012-01-07 02:25:25.579	NACL	M180542392LE
M180542392RE	M180542392RE	11725	2012-01-07 02:25:25.579	NACR	M180542392RE
M180549543LE	M180549543LE	11726	2012-01-07 04:24:36.201	NACL	M180549543LE
M180549543RE	M180549543RE	11726	2012-01-07 04:24:36.201	NACR	M180549543RE
M180556693LE	M180556693LE	11727	2012-01-07 06:23:46.34	NACL	M180556693LE
M180556693RE	M180556693RE	11727	2012-01-07 06:23:46.34	NACR	M180556693RE
M180613899LE	M180613899LE	11735	2012-01-07 22:17:12.423	NACL	M180613899LE
M180613899RE	M180613899RE	11735	2012-01-07 22:17:12.423	NACR	M180613899RE
M180621049LE	M180621049LE	11736	2012-01-08 00:16:22.563	NACL	M180621049LE
M180621049RE	M180621049RE	11736	2012-01-08 00:16:22.563	NACR	M180621049RE
M180635320LE	M180635320LE	11738	2012-01-08 04:14:13.2	NACL	M180635320LE
M180635320RE	M180635320RE	11738	2012-01-08 04:14:13.2	NACR	M180635320RE
M180642470LE	M180642470LE	11739	2012-01-08 06:13:23.78	NACL	M180642470LE
M180642470RE	M180642470RE	11739	2012-01-08 06:13:23.78	NACR	M180642470RE
M180649620LE	M180649620LE	11740	2012-01-08 08:12:33.155	NACL	M180649620LE
M180649620RE	M180649620RE	11740	2012-01-08 08:12:33.155	NACR	M180649620RE
M180656769LE	M180656769LE	11741	2012-01-08 10:11:43.08	NACL	M180656769LE
M180656769RE	M180656769RE	11741	2012-01-08 10:11:43.08	NACR	M180656769RE
M180663919LE	M180663919LE	11742	2012-01-08 12:10:52.185	NACL	M180663919LE
M180663919RE	M180663919RE	11742	2012-01-08 12:10:52.185	NACR	M180663919RE
M180671068LE	M180671068LE	11743	2012-01-08 14:10:01.181	NACL	M180671068LE
M180671068RE	M180671068RE	11743	2012-01-08 14:10:01.181	NACR	M180671068RE
M180678217LE	M180678217LE	11744	2012-01-08 16:09:10.762	NACL	M180678217LE
M180678217RE	M180678217RE	11744	2012-01-08 16:09:10.762	NACR	M180678217RE
M180685366LE	M180685366LE	11745	2012-01-08 18:08:19.177	NACL	M180685366LE
M180685366RE	M180685366RE	11745	2012-01-08 18:08:19.177	NACR	M180685366RE
M180692514LE	M180692514LE	11746	2012-01-08 20:07:28.016	NACL	M180692514LE
M180692514RE	M180692514RE	11746	2012-01-08 20:07:28.016	NACR	M180692514RE
M181593418LE	M181593418LE	11872	2012-01-19 06:22:31.584	NACL	M181593418LE
M181593418RE	M181593418RE	11872	2012-01-19 06:22:31.584	NACR	M181593418RE
M183923705LE	M183923705LE	12198	2012-02-15 05:40:38.025	NACL	M183923705LE
M183923705RE	M183923705RE	12198	2012-02-15 05:40:38.025	NACR	M183923705RE
M185338777LE	M185338777LE	12396	2012-03-02 14:45:10.626	NACL	M185338777LE
M185338777RE	M185338777RE	12396	2012-03-02 14:45:10.626	NACR	M185338777RE
M188705754LE	M188705754LE	12867	2012-04-10 14:01:27.284	NACL	M188705754LE
M188705754RE	M188705754RE	12867	2012-04-10 14:01:27.284	NACR	M188705754RE
M188720058LE	M188720058LE	12869	2012-04-10 17:59:51.164	NACL	M188720058LE
M188720058RE	M188720058RE	12869	2012-04-10 17:59:51.164	NACR	M188720058RE
M188734357LE	M188734357LE	12871	2012-04-10 21:58:10.321	NACL	M188734357LE
M188734357RE	M188734357RE	12871	2012-04-10 21:58:10.321	NACR	M188734357RE
M191000416LE	M191000416LE	13188	2012-05-07 03:25:49.358	NACL	M191000416LE
M191000416RE	M191000416RE	13188	2012-05-07 03:25:49.358	NACR	M191000416RE
M193344918RE	M193344918RE	13516	2012-06-03 06:40:51.294	NACR	M193344918RE
